state_ut,variable,value,level,category
Himachal Pradesh,_of_schools_with_functional_computer_facility_pvt_aided,0.0,,of
Jammu & Kashmir,_of_schools_with_functional_computer_facility_pvt_aided,100.0,,of
Jharkhand,_of_schools_with_functional_computer_facility_pvt_aided,30.4,,of
Karnataka,_of_schools_with_functional_computer_facility_pvt_aided,64.3,,of
Kerala,_of_schools_with_functional_computer_facility_pvt_aided,99.5,,of
Ladakh,_of_schools_with_functional_computer_facility_pvt_aided,30.0,,of
Lakshadweep,_of_schools_with_functional_computer_facility_pvt_aided,0.0,,of
Madhya Pradesh,_of_schools_with_functional_computer_facility_pvt_aided,44.8,,of
Maharashtra,_of_schools_with_functional_computer_facility_pvt_aided,91.1,,of
Manipur,_of_schools_with_functional_computer_facility_pvt_aided,7.0,,of
Meghalaya,_of_schools_with_functional_computer_facility_pvt_aided,21.9,,of
Mizoram,_of_schools_with_functional_computer_facility_pvt_aided,61.7,,of
Nagaland,_of_schools_with_functional_computer_facility_pvt_aided,0.0,,of
Odisha,_of_schools_with_functional_computer_facility_pvt_aided,62.6,,of
Puducherry,_of_schools_with_functional_computer_facility_pvt_aided,100.0,,of
Punjab,_of_schools_with_functional_computer_facility_pvt_aided,89.4,,of
Rajasthan,_of_schools_with_functional_computer_facility_pvt_aided,0.0,,of
Sikkim,_of_schools_with_functional_computer_facility_pvt_aided,62.5,,of
Tamil Nadu,_of_schools_with_functional_computer_facility_pvt_aided,51.9,,of
Telangana,_of_schools_with_functional_computer_facility_pvt_aided,36.7,,of
Tripura,_of_schools_with_functional_computer_facility_pvt_aided,61.9,,of
Uttar Pradesh,_of_schools_with_functional_computer_facility_pvt_aided,45.6,,of
Uttarakhand,_of_schools_with_functional_computer_facility_pvt_aided,74.4,,of
West Bengal,_of_schools_with_functional_computer_facility_pvt_aided,77.8,,of
India,_of_schools_with_functional_computer_facility_pvt_unaided,70.9,,of
Andaman & Nicobar Islands,_of_schools_with_functional_computer_facility_pvt_unaided,95.7,,of
Andhra Pradesh,_of_schools_with_functional_computer_facility_pvt_unaided,98.9,,of
Arunachal Pradesh,_of_schools_with_functional_computer_facility_pvt_unaided,84.9,,of
Assam,_of_schools_with_functional_computer_facility_pvt_unaided,52.0,,of
Bihar,_of_schools_with_functional_computer_facility_pvt_unaided,64.6,,of
Chandigarh,_of_schools_with_functional_computer_facility_pvt_unaided,100.0,,of
Chhattisgarh,_of_schools_with_functional_computer_facility_pvt_unaided,67.1,,of
Dadra & Nagar Haveli and Daman & Diu,_of_schools_with_functional_computer_facility_pvt_unaided,100.0,,of
Delhi,_of_schools_with_functional_computer_facility_pvt_unaided,100.0,,of
Goa,_of_schools_with_functional_computer_facility_pvt_unaided,92.9,,of
Gujarat,_of_schools_with_functional_computer_facility_pvt_unaided,93.1,,of
Haryana,_of_schools_with_functional_computer_facility_pvt_unaided,92.8,,of
Himachal Pradesh,_of_schools_with_functional_computer_facility_pvt_unaided,91.5,,of
Jammu & Kashmir,_of_schools_with_functional_computer_facility_pvt_unaided,71.5,,of
Jharkhand,_of_schools_with_functional_computer_facility_pvt_unaided,87.3,,of
Karnataka,_of_schools_with_functional_computer_facility_pvt_unaided,80.5,,of
Kerala,_of_schools_with_functional_computer_facility_pvt_unaided,99.0,,of
Ladakh,_of_schools_with_functional_computer_facility_pvt_unaided,83.3,,of
Lakshadweep,_of_schools_with_functional_computer_facility_pvt_unaided,0.0,,of
Madhya Pradesh,_of_schools_with_functional_computer_facility_pvt_unaided,72.4,,of
Maharashtra,_of_schools_with_functional_computer_facility_pvt_unaided,94.7,,of
Manipur,_of_schools_with_functional_computer_facility_pvt_unaided,82.4,,of
Meghalaya,_of_schools_with_functional_computer_facility_pvt_unaided,29.6,,of
Mizoram,_of_schools_with_functional_computer_facility_pvt_unaided,57.3,,of
Nagaland,_of_schools_with_functional_computer_facility_pvt_unaided,86.3,,of
Odisha,_of_schools_with_functional_computer_facility_pvt_unaided,77.2,,of
Puducherry,_of_schools_with_functional_computer_facility_pvt_unaided,100.0,,of
Punjab,_of_schools_with_functional_computer_facility_pvt_unaided,94.5,,of
Rajasthan,_of_schools_with_functional_computer_facility_pvt_unaided,69.4,,of
Sikkim,_of_schools_with_functional_computer_facility_pvt_unaided,93.3,,of
Tamil Nadu,_of_schools_with_functional_computer_facility_pvt_unaided,86.1,,of
Telangana,_of_schools_with_functional_computer_facility_pvt_unaided,87.7,,of
Tripura,_of_schools_with_functional_computer_facility_pvt_unaided,79.4,,of
Uttar Pradesh,_of_schools_with_functional_computer_facility_pvt_unaided,49.9,,of
Uttarakhand,_of_schools_with_functional_computer_facility_pvt_unaided,82.0,,of
West Bengal,_of_schools_with_functional_computer_facility_pvt_unaided,47.6,,of
India,_of_schools_with_functional_computer_facility_others,37.7,,of
Andaman & Nicobar Islands,_of_schools_with_functional_computer_facility_others,0.00,,of
Andhra Pradesh,_of_schools_with_functional_computer_facility_others,94.00,,of
Arunachal Pradesh,_of_schools_with_functional_computer_facility_others,64.3,,of
Assam,_of_schools_with_functional_computer_facility_others,2.4,,of
Bihar,_of_schools_with_functional_computer_facility_others,43.9,,of
Chandigarh,_of_schools_with_functional_computer_facility_others,100.00,,of
Chhattisgarh,_of_schools_with_functional_computer_facility_others,22,,of
Dadra & Nagar Haveli and Daman & Diu,_of_schools_with_functional_computer_facility_others,100.00,,of
Delhi,_of_schools_with_functional_computer_facility_others,0.00,,of
Goa,_of_schools_with_functional_computer_facility_others,0,,of
Gujarat,_of_schools_with_functional_computer_facility_others,100,,of
Haryana,_of_schools_with_functional_computer_facility_others,79.9,,of
Himachal Pradesh,_of_schools_with_functional_computer_facility_others,0,,of
Jammu & Kashmir,_of_schools_with_functional_computer_facility_others,60.3,,of
Jharkhand,_of_schools_with_functional_computer_facility_others,66.4,,of
Karnataka,_of_schools_with_functional_computer_facility_others,75,,of
Kerala,_of_schools_with_functional_computer_facility_others,94,,of
Ladakh,_of_schools_with_functional_computer_facility_others,0,,of
Lakshadweep,_of_schools_with_functional_computer_facility_others,0,,of
Madhya Pradesh,_of_schools_with_functional_computer_facility_others,29.7,,of
Maharashtra,_of_schools_with_functional_computer_facility_others,93.2,,of
Manipur,_of_schools_with_functional_computer_facility_others,48.3,,of
Meghalaya,_of_schools_with_functional_computer_facility_others,29.3,,of
Mizoram,_of_schools_with_functional_computer_facility_others,58.3,,of
Nagaland,_of_schools_with_functional_computer_facility_others,100,,of
Odisha,_of_schools_with_functional_computer_facility_others,63.1,,of
Puducherry,_of_schools_with_functional_computer_facility_others,0,,of
Punjab,_of_schools_with_functional_computer_facility_others,71.4,,of
Rajasthan,_of_schools_with_functional_computer_facility_others,24.4,,of
Sikkim,_of_schools_with_functional_computer_facility_others,0,,of
Tamil Nadu,_of_schools_with_functional_computer_facility_others,70.6,,of
Telangana,_of_schools_with_functional_computer_facility_others,22,,of
Tripura,_of_schools_with_functional_computer_facility_others,23.1,,of
Uttar Pradesh,_of_schools_with_functional_computer_facility_others,16.9,,of
Uttarakhand,_of_schools_with_functional_computer_facility_others,78.5,,of
West Bengal,_of_schools_with_functional_computer_facility_others,44.1,,of
