state_ut,variable,value,level,category
Haryana,_of_schools_with_functional_computer_facility_pvt_aided,87.5,,of
Himachal Pradesh,_of_schools_with_functional_computer_facility_pvt_aided,0.0,,of
Jammu and Kashmir,_of_schools_with_functional_computer_facility_pvt_aided,100.0,,of
Jharkhand,_of_schools_with_functional_computer_facility_pvt_aided,36.3,,of
Karnataka,_of_schools_with_functional_computer_facility_pvt_aided,76.4,,of
Kerala,_of_schools_with_functional_computer_facility_pvt_aided,99.9,,of
Ladakh,_of_schools_with_functional_computer_facility_pvt_aided,32.1,,of
Lakshadweep,_of_schools_with_functional_computer_facility_pvt_aided,0.0,,of
Madhya Pradesh,_of_schools_with_functional_computer_facility_pvt_aided,39.1,,of
Maharashtra,_of_schools_with_functional_computer_facility_pvt_aided,92.5,,of
Manipur,_of_schools_with_functional_computer_facility_pvt_aided,8.1,,of
Meghalaya,_of_schools_with_functional_computer_facility_pvt_aided,22.7,,of
Mizoram,_of_schools_with_functional_computer_facility_pvt_aided,79.6,,of
Nagaland,_of_schools_with_functional_computer_facility_pvt_aided,0.0,,of
Odisha,_of_schools_with_functional_computer_facility_pvt_aided,31.3,,of
Puducherry,_of_schools_with_functional_computer_facility_pvt_aided,100.0,,of
Punjab,_of_schools_with_functional_computer_facility_pvt_aided,92.0,,of
Rajasthan,_of_schools_with_functional_computer_facility_pvt_aided,0.0,,of
Sikkim,_of_schools_with_functional_computer_facility_pvt_aided,73.7,,of
Tamil Nadu,_of_schools_with_functional_computer_facility_pvt_aided,46.7,,of
Telangana,_of_schools_with_functional_computer_facility_pvt_aided,37.1,,of
Tripura,_of_schools_with_functional_computer_facility_pvt_aided,72.1,,of
Uttar Pradesh,_of_schools_with_functional_computer_facility_pvt_aided,54.5,,of
Uttarakhand,_of_schools_with_functional_computer_facility_pvt_aided,75.8,,of
West Bengal,_of_schools_with_functional_computer_facility_pvt_aided,61.4,,of
India,_of_schools_with_functional_computer_facility_pvt_unaided,71.9,,of
Andaman and Nicobar Islands,_of_schools_with_functional_computer_facility_pvt_unaided,97.2,,of
Andhra Pradesh,_of_schools_with_functional_computer_facility_pvt_unaided,95.0,,of
Arunachal Pradesh,_of_schools_with_functional_computer_facility_pvt_unaided,87.9,,of
Assam,_of_schools_with_functional_computer_facility_pvt_unaided,54.0,,of
Bihar,_of_schools_with_functional_computer_facility_pvt_unaided,70.6,,of
Chandigarh,_of_schools_with_functional_computer_facility_pvt_unaided,100.0,,of
Chhattisgarh,_of_schools_with_functional_computer_facility_pvt_unaided,75.2,,of
Dadra and Nagar Haveli and Daman and Diu,_of_schools_with_functional_computer_facility_pvt_unaided,95.2,,of
Delhi,_of_schools_with_functional_computer_facility_pvt_unaided,100.0,,of
Goa,_of_schools_with_functional_computer_facility_pvt_unaided,95.7,,of
Gujarat,_of_schools_with_functional_computer_facility_pvt_unaided,96.2,,of
Haryana,_of_schools_with_functional_computer_facility_pvt_unaided,94.9,,of
Himachal Pradesh,_of_schools_with_functional_computer_facility_pvt_unaided,93.1,,of
Jammu and Kashmir,_of_schools_with_functional_computer_facility_pvt_unaided,77.1,,of
Jharkhand,_of_schools_with_functional_computer_facility_pvt_unaided,89.6,,of
Karnataka,_of_schools_with_functional_computer_facility_pvt_unaided,87.3,,of
Kerala,_of_schools_with_functional_computer_facility_pvt_unaided,98.4,,of
Ladakh,_of_schools_with_functional_computer_facility_pvt_unaided,84.8,,of
Lakshadweep,_of_schools_with_functional_computer_facility_pvt_unaided,0.0,,of
Madhya Pradesh,_of_schools_with_functional_computer_facility_pvt_unaided,65.7,,of
Maharashtra,_of_schools_with_functional_computer_facility_pvt_unaided,96.8,,of
Manipur,_of_schools_with_functional_computer_facility_pvt_unaided,92.7,,of
Meghalaya,_of_schools_with_functional_computer_facility_pvt_unaided,30.6,,of
Mizoram,_of_schools_with_functional_computer_facility_pvt_unaided,70.7,,of
Nagaland,_of_schools_with_functional_computer_facility_pvt_unaided,86.3,,of
Odisha,_of_schools_with_functional_computer_facility_pvt_unaided,75.1,,of
Puducherry,_of_schools_with_functional_computer_facility_pvt_unaided,100.0,,of
Punjab,_of_schools_with_functional_computer_facility_pvt_unaided,99.1,,of
Rajasthan,_of_schools_with_functional_computer_facility_pvt_unaided,79.9,,of
Sikkim,_of_schools_with_functional_computer_facility_pvt_unaided,94.4,,of
Tamil Nadu,_of_schools_with_functional_computer_facility_pvt_unaided,90.2,,of
Telangana,_of_schools_with_functional_computer_facility_pvt_unaided,80.7,,of
Tripura,_of_schools_with_functional_computer_facility_pvt_unaided,79.9,,of
Uttar Pradesh,_of_schools_with_functional_computer_facility_pvt_unaided,49.8,,of
Uttarakhand,_of_schools_with_functional_computer_facility_pvt_unaided,84.0,,of
West Bengal,_of_schools_with_functional_computer_facility_pvt_unaided,35.9,,of
India,_of_schools_with_functional_computer_facility_others,39,,of
Andaman and Nicobar Islands,_of_schools_with_functional_computer_facility_others,0,,of
Andhra Pradesh,_of_schools_with_functional_computer_facility_others,58.3,,of
Arunachal Pradesh,_of_schools_with_functional_computer_facility_others,72.3,,of
Assam,_of_schools_with_functional_computer_facility_others,2.3,,of
Bihar,_of_schools_with_functional_computer_facility_others,54.2,,of
Chandigarh,_of_schools_with_functional_computer_facility_others,96.3,,of
Chhattisgarh,_of_schools_with_functional_computer_facility_others,38.1,,of
Dadra and Nagar Haveli and Daman and Diu,_of_schools_with_functional_computer_facility_others,100,,of
Delhi,_of_schools_with_functional_computer_facility_others,0,,of
Goa,_of_schools_with_functional_computer_facility_others,0,,of
Gujarat,_of_schools_with_functional_computer_facility_others,100,,of
Haryana,_of_schools_with_functional_computer_facility_others,83.2,,of
Himachal Pradesh,_of_schools_with_functional_computer_facility_others,0,,of
Jammu and Kashmir,_of_schools_with_functional_computer_facility_others,64.8,,of
Jharkhand,_of_schools_with_functional_computer_facility_others,69.9,,of
Karnataka,_of_schools_with_functional_computer_facility_others,81.8,,of
Kerala,_of_schools_with_functional_computer_facility_others,96,,of
Ladakh,_of_schools_with_functional_computer_facility_others,0,,of
Lakshadweep,_of_schools_with_functional_computer_facility_others,0,,of
Madhya Pradesh,_of_schools_with_functional_computer_facility_others,24.6,,of
Maharashtra,_of_schools_with_functional_computer_facility_others,91.1,,of
Manipur,_of_schools_with_functional_computer_facility_others,68.9,,of
Meghalaya,_of_schools_with_functional_computer_facility_others,29.1,,of
Mizoram,_of_schools_with_functional_computer_facility_others,69,,of
Nagaland,_of_schools_with_functional_computer_facility_others,100,,of
Odisha,_of_schools_with_functional_computer_facility_others,58.3,,of
Puducherry,_of_schools_with_functional_computer_facility_others,0,,of
Punjab,_of_schools_with_functional_computer_facility_others,64.3,,of
Rajasthan,_of_schools_with_functional_computer_facility_others,30.9,,of
Sikkim,_of_schools_with_functional_computer_facility_others,0,,of
Tamil Nadu,_of_schools_with_functional_computer_facility_others,77.6,,of
Telangana,_of_schools_with_functional_computer_facility_others,20.4,,of
Tripura,_of_schools_with_functional_computer_facility_others,18.4,,of
Uttar Pradesh,_of_schools_with_functional_computer_facility_others,23.8,,of
Uttarakhand,_of_schools_with_functional_computer_facility_others,47.8,,of
West Bengal,_of_schools_with_functional_computer_facility_others,28.1,,of
