state_ut,variable,value,level,category
Karnataka,ner_secondary_class_ix_to_xii_boys,63.3,ner,secondary
Kerala,ner_secondary_class_ix_to_xii_boys,77.0,ner,secondary
Ladakh,ner_secondary_class_ix_to_xii_boys,46.3,ner,secondary
Lakshadweep,ner_secondary_class_ix_to_xii_boys,62.9,ner,secondary
Madhya Pradesh,ner_secondary_class_ix_to_xii_boys,42.9,ner,secondary
Maharashtra,ner_secondary_class_ix_to_xii_boys,60.0,ner,secondary
Manipur,ner_secondary_class_ix_to_xii_boys,52.6,ner,secondary
Meghalaya,ner_secondary_class_ix_to_xii_boys,37.9,ner,secondary
Mizoram,ner_secondary_class_ix_to_xii_boys,55.6,ner,secondary
Nagaland,ner_secondary_class_ix_to_xii_boys,34.9,ner,secondary
Odisha,ner_secondary_class_ix_to_xii_boys,47.6,ner,secondary
Puducherry,ner_secondary_class_ix_to_xii_boys,64.8,ner,secondary
Punjab,ner_secondary_class_ix_to_xii_boys,65.5,ner,secondary
Rajasthan,ner_secondary_class_ix_to_xii_boys,54.6,ner,secondary
Sikkim,ner_secondary_class_ix_to_xii_boys,50.5,ner,secondary
Telangana,ner_secondary_class_ix_to_xii_boys,55.4,ner,secondary
Tamil Nadu,ner_secondary_class_ix_to_xii_boys,62.8,ner,secondary
Tripura,ner_secondary_class_ix_to_xii_boys,55.2,ner,secondary
Uttar Pradesh,ner_secondary_class_ix_to_xii_boys,41.3,ner,secondary
Uttarakhand,ner_secondary_class_ix_to_xii_boys,61.8,ner,secondary
West Bengal,ner_secondary_class_ix_to_xii_boys,53.7,ner,secondary
India,ner_secondary_class_ix_to_xii_girls,50.5,ner,secondary
Andaman & Nicobar Islands,ner_secondary_class_ix_to_xii_girls,73.7,ner,secondary
Andhra Pradesh,ner_secondary_class_ix_to_xii_girls,53.4,ner,secondary
Arunachal Pradesh,ner_secondary_class_ix_to_xii_girls,44.9,ner,secondary
Assam,ner_secondary_class_ix_to_xii_girls,45.8,ner,secondary
Bihar,ner_secondary_class_ix_to_xii_girls,36.8,ner,secondary
Chandigarh,ner_secondary_class_ix_to_xii_girls,100.0,ner,secondary
Chhattisgarh,ner_secondary_class_ix_to_xii_girls,58.0,ner,secondary
Dadra & Nagar Haveli and Daman & Diu,ner_secondary_class_ix_to_xii_girls,76.5,ner,secondary
Delhi,ner_secondary_class_ix_to_xii_girls,76.9,ner,secondary
Goa,ner_secondary_class_ix_to_xii_girls,90.0,ner,secondary
Gujarat,ner_secondary_class_ix_to_xii_girls,43.0,ner,secondary
Haryana,ner_secondary_class_ix_to_xii_girls,60.1,ner,secondary
Himachal Pradesh,ner_secondary_class_ix_to_xii_girls,64.2,ner,secondary
Jammu & Kashmir,ner_secondary_class_ix_to_xii_girls,38.3,ner,secondary
Jharkhand,ner_secondary_class_ix_to_xii_girls,39.4,ner,secondary
Karnataka,ner_secondary_class_ix_to_xii_girls,53.6,ner,secondary
Kerala,ner_secondary_class_ix_to_xii_girls,78.6,ner,secondary
Ladakh,ner_secondary_class_ix_to_xii_girls,67.5,ner,secondary
Lakshadweep,ner_secondary_class_ix_to_xii_girls,65.1,ner,secondary
Madhya Pradesh,ner_secondary_class_ix_to_xii_girls,43.9,ner,secondary
Maharashtra,ner_secondary_class_ix_to_xii_girls,59.0,ner,secondary
Manipur,ner_secondary_class_ix_to_xii_girls,53.6,ner,secondary
Meghalaya,ner_secondary_class_ix_to_xii_girls,52.5,ner,secondary
Mizoram,ner_secondary_class_ix_to_xii_girls,64.5,ner,secondary
Nagaland,ner_secondary_class_ix_to_xii_girls,41.6,ner,secondary
Odisha,ner_secondary_class_ix_to_xii_girls,49.5,ner,secondary
Puducherry,ner_secondary_class_ix_to_xii_girls,74.3,ner,secondary
Punjab,ner_secondary_class_ix_to_xii_girls,65.8,ner,secondary
Rajasthan,ner_secondary_class_ix_to_xii_girls,50.5,ner,secondary
Sikkim,ner_secondary_class_ix_to_xii_girls,58.1,ner,secondary
Telangana,ner_secondary_class_ix_to_xii_girls,59.7,ner,secondary
Tamil Nadu,ner_secondary_class_ix_to_xii_girls,62.8,ner,secondary
Tripura,ner_secondary_class_ix_to_xii_girls,62.1,ner,secondary
Uttar Pradesh,ner_secondary_class_ix_to_xii_girls,39.8,ner,secondary
Uttarakhand,ner_secondary_class_ix_to_xii_girls,64.3,ner,secondary
West Bengal,ner_secondary_class_ix_to_xii_girls,62.7,ner,secondary
India,ner_secondary_class_ix_to_xii_total,49.6,ner,secondary
Andaman & Nicobar Islands,ner_secondary_class_ix_to_xii_total,70.2,ner,secondary
Andhra Pradesh,ner_secondary_class_ix_to_xii_total,53.1,ner,secondary
Arunachal Pradesh,ner_secondary_class_ix_to_xii_total,43.1,ner,secondary
Assam,ner_secondary_class_ix_to_xii_total,42.0,ner,secondary
Bihar,ner_secondary_class_ix_to_xii_total,33.8,ner,secondary
Chandigarh,ner_secondary_class_ix_to_xii_total,94.9,ner,secondary
Chhattisgarh,ner_secondary_class_ix_to_xii_total,54.0,ner,secondary
Dadra & Nagar Haveli and Daman & Diu,ner_secondary_class_ix_to_xii_total,64.1,ner,secondary
Delhi,ner_secondary_class_ix_to_xii_total,75.4,ner,secondary
Goa,ner_secondary_class_ix_to_xii_total,85.7,ner,secondary
Gujarat,ner_secondary_class_ix_to_xii_total,43.8,ner,secondary
Haryana,ner_secondary_class_ix_to_xii_total,61.0,ner,secondary
Himachal Pradesh,ner_secondary_class_ix_to_xii_total,63.8,ner,secondary
Jammu & Kashmir,ner_secondary_class_ix_to_xii_total,38.0,ner,secondary
Jharkhand,ner_secondary_class_ix_to_xii_total,37.8,ner,secondary
Karnataka,ner_secondary_class_ix_to_xii_total,65.3,ner,secondary
Kerala,ner_secondary_class_ix_to_xii_total,77.8,ner,secondary
Ladakh,ner_secondary_class_ix_to_xii_total,49.8,ner,secondary
Lakshadweep,ner_secondary_class_ix_to_xii_total,64.0,ner,secondary
Madhya Pradesh,ner_secondary_class_ix_to_xii_total,43.3,ner,secondary
Maharashtra,ner_secondary_class_ix_to_xii_total,59.5,ner,secondary
Manipur,ner_secondary_class_ix_to_xii_total,53.1,ner,secondary
Meghalaya,ner_secondary_class_ix_to_xii_total,45.1,ner,secondary
Mizoram,ner_secondary_class_ix_to_xii_total,60.0,ner,secondary
Nagaland,ner_secondary_class_ix_to_xii_total,38.1,ner,secondary
Odisha,ner_secondary_class_ix_to_xii_total,48.5,ner,secondary
Puducherry,ner_secondary_class_ix_to_xii_total,69.3,ner,secondary
Punjab,ner_secondary_class_ix_to_xii_total,65.6,ner,secondary
Rajasthan,ner_secondary_class_ix_to_xii_total,52.6,ner,secondary
Sikkim,ner_secondary_class_ix_to_xii_total,54.3,ner,secondary
Telangana,ner_secondary_class_ix_to_xii_total,57.5,ner,secondary
Tamil Nadu,ner_secondary_class_ix_to_xii_total,62.8,ner,secondary
Tripura,ner_secondary_class_ix_to_xii_total,58.6,ner,secondary
Uttar Pradesh,ner_secondary_class_ix_to_xii_total,40.6,ner,secondary
Uttarakhand,ner_secondary_class_ix_to_xii_total,63.0,ner,secondary
West Bengal,ner_secondary_class_ix_to_xii_total,58.1,ner,secondary
