state_ut,variable,value,level,category
Haryana,_of_schools_with_functional_computer_facility_pvt_aided,75.0,,of
Himachal Pradesh,_of_schools_with_functional_computer_facility_pvt_aided,0.0,,of
Jammu & Kashmir,_of_schools_with_functional_computer_facility_pvt_aided,100.0,,of
Jharkhand,_of_schools_with_functional_computer_facility_pvt_aided,30.0,,of
Karnataka,_of_schools_with_functional_computer_facility_pvt_aided,66.0,,of
Kerala,_of_schools_with_functional_computer_facility_pvt_aided,99.5,,of
Ladakh,_of_schools_with_functional_computer_facility_pvt_aided,34.2,,of
Lakshadweep,_of_schools_with_functional_computer_facility_pvt_aided,0.0,,of
Madhya Pradesh,_of_schools_with_functional_computer_facility_pvt_aided,45.3,,of
Maharashtra,_of_schools_with_functional_computer_facility_pvt_aided,91.8,,of
Manipur,_of_schools_with_functional_computer_facility_pvt_aided,11.3,,of
Meghalaya,_of_schools_with_functional_computer_facility_pvt_aided,22.1,,of
Mizoram,_of_schools_with_functional_computer_facility_pvt_aided,72.0,,of
Nagaland,_of_schools_with_functional_computer_facility_pvt_aided,0.0,,of
Odisha,_of_schools_with_functional_computer_facility_pvt_aided,65.6,,of
Puducherry,_of_schools_with_functional_computer_facility_pvt_aided,100.0,,of
Punjab,_of_schools_with_functional_computer_facility_pvt_aided,91.1,,of
Rajasthan,_of_schools_with_functional_computer_facility_pvt_aided,0.0,,of
Sikkim,_of_schools_with_functional_computer_facility_pvt_aided,62.5,,of
Tamil Nadu,_of_schools_with_functional_computer_facility_pvt_aided,53.0,,of
Telangana,_of_schools_with_functional_computer_facility_pvt_aided,40.1,,of
Tripura,_of_schools_with_functional_computer_facility_pvt_aided,61.9,,of
Uttar Pradesh,_of_schools_with_functional_computer_facility_pvt_aided,47.1,,of
Uttarakhand,_of_schools_with_functional_computer_facility_pvt_aided,73.3,,of
West Bengal,_of_schools_with_functional_computer_facility_pvt_aided,77.0,,of
India,_of_schools_with_functional_computer_facility_pvt_unaided,72.5,,of
Andaman & Nicobar Islands,_of_schools_with_functional_computer_facility_pvt_unaided,97.2,,of
Andhra Pradesh,_of_schools_with_functional_computer_facility_pvt_unaided,98.4,,of
Arunachal Pradesh,_of_schools_with_functional_computer_facility_pvt_unaided,86.9,,of
Assam,_of_schools_with_functional_computer_facility_pvt_unaided,54.6,,of
Bihar,_of_schools_with_functional_computer_facility_pvt_unaided,67.5,,of
Chandigarh,_of_schools_with_functional_computer_facility_pvt_unaided,98.8,,of
Chhattisgarh,_of_schools_with_functional_computer_facility_pvt_unaided,68.9,,of
Dadra & Nagar Haveli and Daman & Diu,_of_schools_with_functional_computer_facility_pvt_unaided,100.0,,of
Delhi,_of_schools_with_functional_computer_facility_pvt_unaided,100.0,,of
Goa,_of_schools_with_functional_computer_facility_pvt_unaided,93.6,,of
Gujarat,_of_schools_with_functional_computer_facility_pvt_unaided,93.9,,of
Haryana,_of_schools_with_functional_computer_facility_pvt_unaided,93.5,,of
Himachal Pradesh,_of_schools_with_functional_computer_facility_pvt_unaided,92.5,,of
Jammu & Kashmir,_of_schools_with_functional_computer_facility_pvt_unaided,73.3,,of
Jharkhand,_of_schools_with_functional_computer_facility_pvt_unaided,86.2,,of
Karnataka,_of_schools_with_functional_computer_facility_pvt_unaided,83.2,,of
Kerala,_of_schools_with_functional_computer_facility_pvt_unaided,99.1,,of
Ladakh,_of_schools_with_functional_computer_facility_pvt_unaided,89.2,,of
Lakshadweep,_of_schools_with_functional_computer_facility_pvt_unaided,0.0,,of
Madhya Pradesh,_of_schools_with_functional_computer_facility_pvt_unaided,74.5,,of
Maharashtra,_of_schools_with_functional_computer_facility_pvt_unaided,94.9,,of
Manipur,_of_schools_with_functional_computer_facility_pvt_unaided,82.7,,of
Meghalaya,_of_schools_with_functional_computer_facility_pvt_unaided,31.6,,of
Mizoram,_of_schools_with_functional_computer_facility_pvt_unaided,65.4,,of
Nagaland,_of_schools_with_functional_computer_facility_pvt_unaided,85.1,,of
Odisha,_of_schools_with_functional_computer_facility_pvt_unaided,78.4,,of
Puducherry,_of_schools_with_functional_computer_facility_pvt_unaided,98.4,,of
Punjab,_of_schools_with_functional_computer_facility_pvt_unaided,95.1,,of
Rajasthan,_of_schools_with_functional_computer_facility_pvt_unaided,71.6,,of
Sikkim,_of_schools_with_functional_computer_facility_pvt_unaided,95.2,,of
Tamil Nadu,_of_schools_with_functional_computer_facility_pvt_unaided,94.6,,of
Telangana,_of_schools_with_functional_computer_facility_pvt_unaided,89.7,,of
Tripura,_of_schools_with_functional_computer_facility_pvt_unaided,75.7,,of
Uttar Pradesh,_of_schools_with_functional_computer_facility_pvt_unaided,52.5,,of
Uttarakhand,_of_schools_with_functional_computer_facility_pvt_unaided,82.0,,of
West Bengal,_of_schools_with_functional_computer_facility_pvt_unaided,51.5,,of
India,_of_schools_with_functional_computer_facility_others,40.1,,of
Andaman & Nicobar Islands,_of_schools_with_functional_computer_facility_others,0.00,,of
Andhra Pradesh,_of_schools_with_functional_computer_facility_others,94.2,,of
Arunachal Pradesh,_of_schools_with_functional_computer_facility_others,67.9,,of
Assam,_of_schools_with_functional_computer_facility_others,3.4,,of
Bihar,_of_schools_with_functional_computer_facility_others,45.2,,of
Chandigarh,_of_schools_with_functional_computer_facility_others,0.00,,of
Chhattisgarh,_of_schools_with_functional_computer_facility_others,26.7,,of
Dadra & Nagar Haveli and Daman & Diu,_of_schools_with_functional_computer_facility_others,100.00,,of
Delhi,_of_schools_with_functional_computer_facility_others,0.00,,of
Goa,_of_schools_with_functional_computer_facility_others,0.00,,of
Gujarat,_of_schools_with_functional_computer_facility_others,80.00,,of
Haryana,_of_schools_with_functional_computer_facility_others,81.8,,of
Himachal Pradesh,_of_schools_with_functional_computer_facility_others,50.00,,of
Jammu & Kashmir,_of_schools_with_functional_computer_facility_others,59.6,,of
Jharkhand,_of_schools_with_functional_computer_facility_others,65.2,,of
Karnataka,_of_schools_with_functional_computer_facility_others,60.00,,of
Kerala,_of_schools_with_functional_computer_facility_others,94.1,,of
Ladakh,_of_schools_with_functional_computer_facility_others,0.00,,of
Lakshadweep,_of_schools_with_functional_computer_facility_others,0.00,,of
Madhya Pradesh,_of_schools_with_functional_computer_facility_others,32.00,,of
Maharashtra,_of_schools_with_functional_computer_facility_others,94.4,,of
Manipur,_of_schools_with_functional_computer_facility_others,44.4,,of
Meghalaya,_of_schools_with_functional_computer_facility_others,30.3,,of
Mizoram,_of_schools_with_functional_computer_facility_others,63.2,,of
Nagaland,_of_schools_with_functional_computer_facility_others,0.00,,of
Odisha,_of_schools_with_functional_computer_facility_others,63.7,,of
Puducherry,_of_schools_with_functional_computer_facility_others,0.00,,of
Punjab,_of_schools_with_functional_computer_facility_others,75.00,,of
Rajasthan,_of_schools_with_functional_computer_facility_others,27.1,,of
Sikkim,_of_schools_with_functional_computer_facility_others,0.00,,of
Tamil Nadu,_of_schools_with_functional_computer_facility_others,91.5,,of
Telangana,_of_schools_with_functional_computer_facility_others,27.3,,of
Tripura,_of_schools_with_functional_computer_facility_others,16.6,,of
Uttar Pradesh,_of_schools_with_functional_computer_facility_others,25.6,,of
Uttarakhand,_of_schools_with_functional_computer_facility_others,40.5,,of
West Bengal,_of_schools_with_functional_computer_facility_others,47.4,,of
