state_ut,variable,value,level,category
Uttar Pradesh,ner_secondary_class_ix_to_xii_male,56.4,ner,secondary
Uttarakhand,ner_secondary_class_ix_to_xii_male,43.1,ner,secondary
West Bengal,ner_secondary_class_ix_to_xii_male,63.5,ner,secondary
India,ner_secondary_class_ix_to_xii_female,53.7,ner,secondary
Andaman & Nicobar Islands,ner_secondary_class_ix_to_xii_female,74.2,ner,secondary
Andhra Pradesh,ner_secondary_class_ix_to_xii_female,58.1,ner,secondary
Arunachal Pradesh,ner_secondary_class_ix_to_xii_female,43.4,ner,secondary
Assam,ner_secondary_class_ix_to_xii_female,55.6,ner,secondary
Bihar,ner_secondary_class_ix_to_xii_female,36.8,ner,secondary
Chandigarh,ner_secondary_class_ix_to_xii_female,100.0,ner,secondary
Chhattisgarh,ner_secondary_class_ix_to_xii_female,54.9,ner,secondary
Dadra & Nagar Haveli and Daman & Diu,ner_secondary_class_ix_to_xii_female,86.8,ner,secondary
Delhi,ner_secondary_class_ix_to_xii_female,75.3,ner,secondary
Goa,ner_secondary_class_ix_to_xii_female,91.1,ner,secondary
Gujarat,ner_secondary_class_ix_to_xii_female,45.2,ner,secondary
Haryana,ner_secondary_class_ix_to_xii_female,62.5,ner,secondary
Himachal Pradesh,ner_secondary_class_ix_to_xii_female,64.6,ner,secondary
Jammu & Kashmir,ner_secondary_class_ix_to_xii_female,41.6,ner,secondary
Jharkhand,ner_secondary_class_ix_to_xii_female,49.7,ner,secondary
Karnataka,ner_secondary_class_ix_to_xii_female,70.7,ner,secondary
Kerala,ner_secondary_class_ix_to_xii_female,82.6,ner,secondary
Ladakh,ner_secondary_class_ix_to_xii_female,59.2,ner,secondary
Lakshadweep,ner_secondary_class_ix_to_xii_female,57.9,ner,secondary
Madhya Pradesh,ner_secondary_class_ix_to_xii_female,42.2,ner,secondary
Maharashtra,ner_secondary_class_ix_to_xii_female,66.5,ner,secondary
Manipur,ner_secondary_class_ix_to_xii_female,53.4,ner,secondary
Mizoram,ner_secondary_class_ix_to_xii_female,55.3,ner,secondary
Nagaland,ner_secondary_class_ix_to_xii_female,66.2,ner,secondary
Odisha,ner_secondary_class_ix_to_xii_female,44.1,ner,secondary
Puducherry,ner_secondary_class_ix_to_xii_female,54.7,ner,secondary
Punjab,ner_secondary_class_ix_to_xii_female,70.2,ner,secondary
Rajasthan,ner_secondary_class_ix_to_xii_female,68.4,ner,secondary
Sikkim,ner_secondary_class_ix_to_xii_female,54.9,ner,secondary
Tamil Nadu,ner_secondary_class_ix_to_xii_female,49.1,ner,secondary
Telangana,ner_secondary_class_ix_to_xii_female,66.3,ner,secondary
Tripura,ner_secondary_class_ix_to_xii_female,65.4,ner,secondary
Uttar Pradesh,ner_secondary_class_ix_to_xii_female,64.7,ner,secondary
Uttarakhand,ner_secondary_class_ix_to_xii_female,43.3,ner,secondary
West Bengal,ner_secondary_class_ix_to_xii_female,68.3,ner,secondary
India,ner_secondary_class_ix_to_xii_total,52.2,ner,secondary
Andaman & Nicobar Islands,ner_secondary_class_ix_to_xii_total,68.5,ner,secondary
Andhra Pradesh,ner_secondary_class_ix_to_xii_total,57.6,ner,secondary
Arunachal Pradesh,ner_secondary_class_ix_to_xii_total,41.4,ner,secondary
Assam,ner_secondary_class_ix_to_xii_total,49.8,ner,secondary
Bihar,ner_secondary_class_ix_to_xii_total,34.3,ner,secondary
Chandigarh,ner_secondary_class_ix_to_xii_total,90.3,ner,secondary
Chhattisgarh,ner_secondary_class_ix_to_xii_total,50.5,ner,secondary
Dadra & Nagar Haveli and Daman & Diu,ner_secondary_class_ix_to_xii_total,71.1,ner,secondary
Delhi,ner_secondary_class_ix_to_xii_total,72.5,ner,secondary
Goa,ner_secondary_class_ix_to_xii_total,85.7,ner,secondary
Gujarat,ner_secondary_class_ix_to_xii_total,44.9,ner,secondary
Haryana,ner_secondary_class_ix_to_xii_total,62.3,ner,secondary
Himachal Pradesh,ner_secondary_class_ix_to_xii_total,63.2,ner,secondary
Jammu & Kashmir,ner_secondary_class_ix_to_xii_total,40.6,ner,secondary
Jharkhand,ner_secondary_class_ix_to_xii_total,47.4,ner,secondary
Karnataka,ner_secondary_class_ix_to_xii_total,67.3,ner,secondary
Kerala,ner_secondary_class_ix_to_xii_total,81.6,ner,secondary
Ladakh,ner_secondary_class_ix_to_xii_total,53.4,ner,secondary
Lakshadweep,ner_secondary_class_ix_to_xii_total,57.1,ner,secondary
Madhya Pradesh,ner_secondary_class_ix_to_xii_total,41.9,ner,secondary
Maharashtra,ner_secondary_class_ix_to_xii_total,66.2,ner,secondary
Manipur,ner_secondary_class_ix_to_xii_total,52.3,ner,secondary
Mizoram,ner_secondary_class_ix_to_xii_total,47.0,ner,secondary
Nagaland,ner_secondary_class_ix_to_xii_total,61.2,ner,secondary
Odisha,ner_secondary_class_ix_to_xii_total,40.5,ner,secondary
Puducherry,ner_secondary_class_ix_to_xii_total,53.1,ner,secondary
Punjab,ner_secondary_class_ix_to_xii_total,65.2,ner,secondary
Rajasthan,ner_secondary_class_ix_to_xii_total,66.9,ner,secondary
Sikkim,ner_secondary_class_ix_to_xii_total,55.9,ner,secondary
Tamil Nadu,ner_secondary_class_ix_to_xii_total,46.6,ner,secondary
Telangana,ner_secondary_class_ix_to_xii_total,63.7,ner,secondary
Tripura,ner_secondary_class_ix_to_xii_total,63.8,ner,secondary
Uttar Pradesh,ner_secondary_class_ix_to_xii_total,60.4,ner,secondary
Uttarakhand,ner_secondary_class_ix_to_xii_total,43.2,ner,secondary
West Bengal,ner_secondary_class_ix_to_xii_total,65.7,ner,secondary
