state_ut,variable,value,level,category
West Bengal,_of_schools_with_internet_facility_pvt_aided,63.3,,of
India,_of_schools_with_internet_facility_pvt_unaided,71.1,,of
Andaman & Nicobar Islands,_of_schools_with_internet_facility_pvt_unaided,82.9,,of
Andhra Pradesh,_of_schools_with_internet_facility_pvt_unaided,100.0,,of
Arunachal Pradesh,_of_schools_with_internet_facility_pvt_unaided,63.2,,of
Assam,_of_schools_with_internet_facility_pvt_unaided,38.4,,of
Bihar,_of_schools_with_internet_facility_pvt_unaided,57.2,,of
Chandigarh,_of_schools_with_internet_facility_pvt_unaided,100.0,,of
Chhattisgarh,_of_schools_with_internet_facility_pvt_unaided,68.0,,of
Dadra & Nagar Haveli and Daman & Diu,_of_schools_with_internet_facility_pvt_unaided,98.4,,of
Delhi,_of_schools_with_internet_facility_pvt_unaided,100.0,,of
Goa,_of_schools_with_internet_facility_pvt_unaided,99.3,,of
Gujarat,_of_schools_with_internet_facility_pvt_unaided,93.8,,of
Haryana,_of_schools_with_internet_facility_pvt_unaided,90.2,,of
Himachal Pradesh,_of_schools_with_internet_facility_pvt_unaided,79.2,,of
Jammu & Kashmir,_of_schools_with_internet_facility_pvt_unaided,64.7,,of
Jharkhand,_of_schools_with_internet_facility_pvt_unaided,78.7,,of
Karnataka,_of_schools_with_internet_facility_pvt_unaided,77.0,,of
Kerala,_of_schools_with_internet_facility_pvt_unaided,98.4,,of
Ladakh,_of_schools_with_internet_facility_pvt_unaided,56.8,,of
Lakshadweep,_of_schools_with_internet_facility_pvt_unaided,0.0,,of
Madhya Pradesh,_of_schools_with_internet_facility_pvt_unaided,76.1,,of
Maharashtra,_of_schools_with_internet_facility_pvt_unaided,90.5,,of
Manipur,_of_schools_with_internet_facility_pvt_unaided,69.3,,of
Meghalaya,_of_schools_with_internet_facility_pvt_unaided,26.7,,of
Mizoram,_of_schools_with_internet_facility_pvt_unaided,19.3,,of
Nagaland,_of_schools_with_internet_facility_pvt_unaided,76.6,,of
Odisha,_of_schools_with_internet_facility_pvt_unaided,78.3,,of
Puducherry,_of_schools_with_internet_facility_pvt_unaided,100.0,,of
Punjab,_of_schools_with_internet_facility_pvt_unaided,90.9,,of
Rajasthan,_of_schools_with_internet_facility_pvt_unaided,80.1,,of
Sikkim,_of_schools_with_internet_facility_pvt_unaided,59.2,,of
Tamil Nadu,_of_schools_with_internet_facility_pvt_unaided,100.0,,of
Telangana,_of_schools_with_internet_facility_pvt_unaided,79.1,,of
Tripura,_of_schools_with_internet_facility_pvt_unaided,58.3,,of
Uttar Pradesh,_of_schools_with_internet_facility_pvt_unaided,50.4,,of
Uttarakhand,_of_schools_with_internet_facility_pvt_unaided,82.5,,of
West Bengal,_of_schools_with_internet_facility_pvt_unaided,32.1,,of
India,_of_schools_with_internet_facility_others,38,,of
Andaman & Nicobar Islands,_of_schools_with_internet_facility_others,0,,of
Andhra Pradesh,_of_schools_with_internet_facility_others,99.5,,of
Arunachal Pradesh,_of_schools_with_internet_facility_others,34,,of
Assam,_of_schools_with_internet_facility_others,5.6,,of
Bihar,_of_schools_with_internet_facility_others,38,,of
Chandigarh,_of_schools_with_internet_facility_others,92.6,,of
Chhattisgarh,_of_schools_with_internet_facility_others,29.7,,of
Dadra & Nagar Haveli and Daman & Diu,_of_schools_with_internet_facility_others,100,,of
Delhi,_of_schools_with_internet_facility_others,0,,of
Goa,_of_schools_with_internet_facility_others,0,,of
Gujarat,_of_schools_with_internet_facility_others,100,,of
Haryana,_of_schools_with_internet_facility_others,77.4,,of
Himachal Pradesh,_of_schools_with_internet_facility_others,0,,of
Jammu & Kashmir,_of_schools_with_internet_facility_others,55.3,,of
Jharkhand,_of_schools_with_internet_facility_others,58,,of
Karnataka,_of_schools_with_internet_facility_others,30,,of
Kerala,_of_schools_with_internet_facility_others,93.3,,of
Ladakh,_of_schools_with_internet_facility_others,0,,of
Lakshadweep,_of_schools_with_internet_facility_others,0,,of
Madhya Pradesh,_of_schools_with_internet_facility_others,43.3,,of
Maharashtra,_of_schools_with_internet_facility_others,89.8,,of
Manipur,_of_schools_with_internet_facility_others,38.1,,of
Meghalaya,_of_schools_with_internet_facility_others,17.8,,of
Mizoram,_of_schools_with_internet_facility_others,22.5,,of
Nagaland,_of_schools_with_internet_facility_others,100,,of
Odisha,_of_schools_with_internet_facility_others,68.7,,of
Puducherry,_of_schools_with_internet_facility_others,0,,of
Punjab,_of_schools_with_internet_facility_others,50,,of
Rajasthan,_of_schools_with_internet_facility_others,29.5,,of
Sikkim,_of_schools_with_internet_facility_others,0,,of
Tamil Nadu,_of_schools_with_internet_facility_others,100,,of
Telangana,_of_schools_with_internet_facility_others,11.8,,of
Tripura,_of_schools_with_internet_facility_others,10.9,,of
Uttar Pradesh,_of_schools_with_internet_facility_others,32.9,,of
Uttarakhand,_of_schools_with_internet_facility_others,77.5,,of
West Bengal,_of_schools_with_internet_facility_others,28,,of
