state_ut,variable,value,level,category
Himachal Pradesh,_of_schools_with_functional_computer_facility_pvt_aided,0.0,,of
Jammu and Kashmir,_of_schools_with_functional_computer_facility_pvt_aided,100.0,,of
Jharkhand,_of_schools_with_functional_computer_facility_pvt_aided,30.98,,of
Karnataka,_of_schools_with_functional_computer_facility_pvt_aided,66.9,,of
Kerala,_of_schools_with_functional_computer_facility_pvt_aided,99.03,,of
Ladakh,_of_schools_with_functional_computer_facility_pvt_aided,31.03,,of
Lakshadweep,_of_schools_with_functional_computer_facility_pvt_aided,0.0,,of
Madhya Pradesh,_of_schools_with_functional_computer_facility_pvt_aided,22.77,,of
Maharashtra,_of_schools_with_functional_computer_facility_pvt_aided,86.85,,of
Manipur,_of_schools_with_functional_computer_facility_pvt_aided,7.01,,of
Meghalaya,_of_schools_with_functional_computer_facility_pvt_aided,19.11,,of
Mizoram,_of_schools_with_functional_computer_facility_pvt_aided,77.06,,of
Nagaland,_of_schools_with_functional_computer_facility_pvt_aided,0.0,,of
Odisha,_of_schools_with_functional_computer_facility_pvt_aided,16.1,,of
Puducherry,_of_schools_with_functional_computer_facility_pvt_aided,100.0,,of
Punjab,_of_schools_with_functional_computer_facility_pvt_aided,89.23,,of
Rajasthan,_of_schools_with_functional_computer_facility_pvt_aided,0.0,,of
Sikkim,_of_schools_with_functional_computer_facility_pvt_aided,63.16,,of
Tamil Nadu,_of_schools_with_functional_computer_facility_pvt_aided,45.84,,of
Telangana,_of_schools_with_functional_computer_facility_pvt_aided,31.14,,of
Tripura,_of_schools_with_functional_computer_facility_pvt_aided,67.44,,of
Uttar Pradesh,_of_schools_with_functional_computer_facility_pvt_aided,44.85,,of
Uttarakhand,_of_schools_with_functional_computer_facility_pvt_aided,67.26,,of
West Bengal,_of_schools_with_functional_computer_facility_pvt_aided,49.43,,of
India,_of_schools_with_functional_computer_facility_pvt_unaided,62.7,,of
Andaman and Nicobar Islands,_of_schools_with_functional_computer_facility_pvt_unaided,87.67,,of
Andhra Pradesh,_of_schools_with_functional_computer_facility_pvt_unaided,81.64,,of
Arunachal Pradesh,_of_schools_with_functional_computer_facility_pvt_unaided,76.41,,of
Assam,_of_schools_with_functional_computer_facility_pvt_unaided,46.1,,of
Bihar,_of_schools_with_functional_computer_facility_pvt_unaided,61.18,,of
Chandigarh,_of_schools_with_functional_computer_facility_pvt_unaided,100.0,,of
Chhattisgarh,_of_schools_with_functional_computer_facility_pvt_unaided,72.02,,of
Dadra and Nagar Haveli and Daman and Diu,_of_schools_with_functional_computer_facility_pvt_unaided,92.06,,of
Delhi,_of_schools_with_functional_computer_facility_pvt_unaided,100.0,,of
Goa,_of_schools_with_functional_computer_facility_pvt_unaided,93.48,,of
Gujarat,_of_schools_with_functional_computer_facility_pvt_unaided,87.13,,of
Haryana,_of_schools_with_functional_computer_facility_pvt_unaided,87.92,,of
Himachal Pradesh,_of_schools_with_functional_computer_facility_pvt_unaided,88.01,,of
Jammu and Kashmir,_of_schools_with_functional_computer_facility_pvt_unaided,67.8,,of
Jharkhand,_of_schools_with_functional_computer_facility_pvt_unaided,81.52,,of
Karnataka,_of_schools_with_functional_computer_facility_pvt_unaided,75.6,,of
Kerala,_of_schools_with_functional_computer_facility_pvt_unaided,93.95,,of
Ladakh,_of_schools_with_functional_computer_facility_pvt_unaided,75.0,,of
Lakshadweep,_of_schools_with_functional_computer_facility_pvt_unaided,0.0,,of
Madhya Pradesh,_of_schools_with_functional_computer_facility_pvt_unaided,46.8,,of
Maharashtra,_of_schools_with_functional_computer_facility_pvt_unaided,92.07,,of
Manipur,_of_schools_with_functional_computer_facility_pvt_unaided,88.32,,of
Meghalaya,_of_schools_with_functional_computer_facility_pvt_unaided,23.63,,of
Mizoram,_of_schools_with_functional_computer_facility_pvt_unaided,67.43,,of
Nagaland,_of_schools_with_functional_computer_facility_pvt_unaided,75.37,,of
Odisha,_of_schools_with_functional_computer_facility_pvt_unaided,56.05,,of
Puducherry,_of_schools_with_functional_computer_facility_pvt_unaided,100.0,,of
Punjab,_of_schools_with_functional_computer_facility_pvt_unaided,97.31,,of
Rajasthan,_of_schools_with_functional_computer_facility_pvt_unaided,72.44,,of
Sikkim,_of_schools_with_functional_computer_facility_pvt_unaided,81.42,,of
Tamil Nadu,_of_schools_with_functional_computer_facility_pvt_unaided,88.92,,of
Telangana,_of_schools_with_functional_computer_facility_pvt_unaided,71.57,,of
Tripura,_of_schools_with_functional_computer_facility_pvt_unaided,68.06,,of
Uttar Pradesh,_of_schools_with_functional_computer_facility_pvt_unaided,39.75,,of
Uttarakhand,_of_schools_with_functional_computer_facility_pvt_unaided,75.8,,of
West Bengal,_of_schools_with_functional_computer_facility_pvt_unaided,27.63,,of
India,_of_schools_with_functional_computer_facility_others,31.21,,of
Andaman and Nicobar Islands,_of_schools_with_functional_computer_facility_others,0.00,,of
Andhra Pradesh,_of_schools_with_functional_computer_facility_others,35.44,,of
Arunachal Pradesh,_of_schools_with_functional_computer_facility_others,60.78,,of
Assam,_of_schools_with_functional_computer_facility_others,1.35,,of
Bihar,_of_schools_with_functional_computer_facility_others,45.07,,of
Chandigarh,_of_schools_with_functional_computer_facility_others,96.30,,of
Chhattisgarh,_of_schools_with_functional_computer_facility_others,34.39,,of
Dadra and Nagar Haveli and Daman and Diu,_of_schools_with_functional_computer_facility_others,100.00,,of
Delhi,_of_schools_with_functional_computer_facility_others,0,,of
Goa,_of_schools_with_functional_computer_facility_others,0,,of
Gujarat,_of_schools_with_functional_computer_facility_others,66.67,,of
Haryana,_of_schools_with_functional_computer_facility_others,75.97,,of
Himachal Pradesh,_of_schools_with_functional_computer_facility_others,0,,of
Jammu and Kashmir,_of_schools_with_functional_computer_facility_others,53.1,,of
Jharkhand,_of_schools_with_functional_computer_facility_others,57.51,,of
Karnataka,_of_schools_with_functional_computer_facility_others,47.06,,of
Kerala,_of_schools_with_functional_computer_facility_others,87.07,,of
Ladakh,_of_schools_with_functional_computer_facility_others,0,,of
Lakshadweep,_of_schools_with_functional_computer_facility_others,0,,of
Madhya Pradesh,_of_schools_with_functional_computer_facility_others,11.18,,of
Maharashtra,_of_schools_with_functional_computer_facility_others,83.5,,of
Manipur,_of_schools_with_functional_computer_facility_others,61.96,,of
Meghalaya,_of_schools_with_functional_computer_facility_others,22.43,,of
Mizoram,_of_schools_with_functional_computer_facility_others,67.44,,of
Nagaland,_of_schools_with_functional_computer_facility_others,100,,of
Odisha,_of_schools_with_functional_computer_facility_others,36.64,,of
Puducherry,_of_schools_with_functional_computer_facility_others,0,,of
Punjab,_of_schools_with_functional_computer_facility_others,35.29,,of
Rajasthan,_of_schools_with_functional_computer_facility_others,26.73,,of
Sikkim,_of_schools_with_functional_computer_facility_others,0,,of
Tamil Nadu,_of_schools_with_functional_computer_facility_others,78.19,,of
Telangana,_of_schools_with_functional_computer_facility_others,17.88,,of
Tripura,_of_schools_with_functional_computer_facility_others,19.55,,of
Uttar Pradesh,_of_schools_with_functional_computer_facility_others,17.35,,of
Uttarakhand,_of_schools_with_functional_computer_facility_others,40.16,,of
West Bengal,_of_schools_with_functional_computer_facility_others,20.12,,of
